count,pos,description,pos_type,word
7,,,"FW","NON"
2,,,"nn","thimo"
3,,,"nn","SAR"
1,,,"nn","Fonds-Des-Negres"
1,,,"nn","latoti"
1,,,"nn","SHANTALE"
1,,,"nn","Confirmation"
1,,,"nn","faline"
1,,,"nn","EXISTANCE"
2,,,"nn","Rubble"
1,,,"nn","cmo"
2,,,"nn","souheil"
2,,,"nn","+Location"
4,,,"nn","golf"
1,,,"nn","Medesen"
2,,,"nn","Nounan"
2,,,"nn","tarenmen"
6,,,"nn","Colline"
7,,,"nn","SOMEONE"
1,,,"nn","al*ske"
1,,,"nn","Jazeera"
2,,,"nn","Thx"
3,,,"nn","Killick"
1,,,"nn","GEDEON"
1,,,"nn","bonnet"
13,,,"nn","DONT"
14,,,"nn","havent"
2,,,"nn","sheet"
17,,,"nns","Comments"
2,,,"nn","Alcindor"
1,,,"nn","enposib"
1,,,"nn","fanmym"
2,,,"nn","soeurette"
1,,,"nn","SANM"
1,,,"nn","sol*y"
2,,,"nn","foor"
2,,,"nn","laboratory"
1,,,"nn","Panamerican"
1,,,"nn","outlet"
1,,,"nn","stenio"
1,,,"nn","wake"
4,,,"nns","dogs"
1,,,"nn","ROBERTO"
2,,,"nn","lod"
1,,,"nns","ondes"
3,,,"nn","Cap-Haïtien"
1,,,"nns","mamages"
1,,,"nn","limero"
1,,,"nn","haitihealthcare"
33,,,"nnp","Paul"
1,,,"nnp","Rock"
1,,,"nn","oman"
2,,,"nn","story_id="
1,,,"nn","auguste"
14,,,"nn","Bolosse"
2,,,"nn","senand"
1,,,"nn","zonne"
12,,,"nn","One"
1,,,"nn","granfon"
2,,,"nn","onshore"
2,,,"nn","Voici"
1,,,"nn","maxime"
11,,,"nn","EDH"
2,,,"nn","Lycée"
3,,,"nnp","Cocteau"
1,,,"nn","melanje"
3,,,"nn","Sauveur"
1,,,"nn","shada"
2,,,"nn","monch"
8,,,"nns","mas"
3,,,"nn","Flore"
3,,,"nn","article"
3,,,"nn","stink"
2,,,"nn","magi"
20,,,"nn","hour"
1,,,"nn","qfg"
1,,,"nn","barrier"
1,,,"nn","rescuer"
1,,,"nn","maxary"
3,,,"nns","requests"
2,,,"nnp","Northwest"
1,,,"nn","dont´have"
2,,,"nn","brat"
6,,,"nn","Petigwav"
3,,,"nn","k*man"
1,,,"nn","Vilme"
1,,,"nn","METELLUS"
1,,,"nnps","CALLS"
7,,,"nn","loje"
1,,,"nnps","Contacts"
1,,,"nn","Akazya"
2,,,"nn","Poupelard"
4,,,"nn","Myrtho"
1,,,"nns","Français"
1,,,"nn","bunch"
2,,,"nn","pake"
1,,,"FW","ROUGE"
3,,,"nn","M*risier"
1,,,"nn","SOUKOTE"
8,,,"nn","half"
5,,,"nn","LAU"
3,,,"nn","bonrepo"
1,,,"nns","aidons"
1,,,"nnp","Society"
1,,,"nn","Bois-verna"
5,,,"nnp","Moreau"
1,,,"nn","BETADINE"
1,,,"nn","chavanne"
1,,,"nn","Jilou"
1,,,"nn","FAIRNESS"
3,,,"nn","girl"
1,,,"nns","roadblocks"
3,,,"nn","vitamin"
5,,,"nn","CYBER"
3,,,"nnp","Georges"
4,,,"nn","court"
1,,,"nnp","Old"
1,,,"nn","FÈB"
1,,,"nn","RAING"
1,,,"nn","Marigot"
1,,,"nn","lakonm"
1,,,"nn","Nazareen"
1,,,"nn","sout"
14,,,"nn","konn"
2,,,"nn","peti_boukan"
1,,,"nn","Ferant"
1,,,"nn","janti"
5,,,"nn","ayen"
1,,,"nnp","Parish"
1,,,"nns","institutions"
3,,,"nn","Deprez"
2,,,"nn","poupla"
1,,,"nn","entourage"
3,,,"nn","Evangelique"
3,,,"nn","mm"
5,,,"nn","Cluny"
1,,,"nn","Thorland"
2,,,"nnp","Presbyterian"
1,,,"nn","BRUNVIL"
2,,,"nn","duga"
3,,,"nn","TIME"
1,,,"nn","insuline"
5,,,"nnp","Mother"
1,,,"nn","labonte"
4,,,"nnp","December"
1,,,"nn","SOGED"
1,,,"nn","Prenom"
3,,,"nnp","Resident"
2,,,"nn","visibility"
17,,,"FW","NOUS"
2,,,"nn","pump"
1,,,"nn","gde"
1,,,"nns","taps"
1,,,"nn","UNTILL"
1,,,"nn","Scheffer"
1,,,"nn","frades_org@yahoo"
2,,,"nns","abris"
1,,,"nn","CENOR"
2,,,"nnp","East"
1,,,"nns","media"
2,,,"nn","noulagu"
2,,,"nnp","Schedule"
5,,,"nn","peti"
1,,,"nn","BANBOU"
1,,,"nn","@SCMcDonnell"
2,,,"nn","Trinite-universite"
2,,,"nn","montay"
1,,,"nn","fčt"
1,,,"nn","care--"
6,,,"nn","gro"
3,,,"nn","employee"
3,,,"nn","gonave"
5,,,"nnp","Digi"
6,,,"nn","Octobre"
1,,,"nn","*Jacmel"
17,,,"nns","generators"
2,,,"nn","Luckman"
1,,,"nn","JISKOUNEYA"
1,,,"nn","kotex"
5,,,"nn","PROBLEM"
11,,,"nnp","Baptiste"
1,,,"nn","MIDELINE"
6,,,"nnp","Earth"
3,,,"nn","sitiye"
1,,,"nn","publain"
2,,,"nns","gates"
1,,,"nn","Myriam"
1,,,"nn","unicef"
1,,,"nns","YEARS"
1,,,"nn","balanse"
1,,,"nns","FUNDS"
1,,,"nn","Pastoe"
1,,,"nn","kolin"
1,,,"nns","repoos"
1,,,"nn","madann"
1,,,"nn","shebert"
2,,,"nnp","Frank"
9,,,"nnp","AID"
1,,,"nn","merenat"
1,,,"nn","=Pour"
1,,,"nn","duconde"
1,,,"nnp","Catherine"
1,,,"nn","hone"
1,,,"nn","smathieu"
2,,,"nnp","Mill"
2,,,"nn","RANTRE"
1,,,"nn","Vierge"
10,,,"nn","Laboule"
64,,,"nns","miles"
1,,,"nn","TECNISYEN"
7,,,"nn","mahotiere"
1,,,"nn","fomage"
1,,,"nn","Roussan"
1,,,"nn","nasson"
1,,,"nn","grandfather"
3,,,"nns","employees"
2,,,"nn","Mousseau"
5,,,"nns","organizations"
1,,,"nn","monwi"
1,,,"nn","dialysis"
1,,,"nn","sete"
1,,,"nnp","Willard"
1,,,"nn","kabare"
1,,,"nn","Brochèt"
2,,,"nn","trouvent"
1,,,"nn","Ponsonde"
1,,,"nn","bonjan"
2,,,"nn","ANGLE"
1,,,"nns","Users"
1,,,"nnp","Filter"
3,,,"nn","caribbean"
2,,,"nn","Mesye"
1,,,"nn","ALYANS"
2,,,"nn","Tyot"
1,,,"nn","YouTube"
2,,,"nns","Residents"
18,,,"nnp","Villa"
1,,,"nn","Weneedtant"
1,,,"nn","fa"
1,,,"nn","force"
1,,,"nn","FIGNOLE"
1,,,"nn","kitem"
1,,,"nn","shuttle"
2,,,"nn","haven’t"
1,,,"nn","Frantzdy"
1,,,"nn","petiboukan"
12,,,"nns","relatives"
1,,,"nn","siyen"
3,,,"nn","AEPLER"
2,,,"nn","krist"
4,,,"nnp","RD"
2,,,"nnp","Captain"
7,,,"nn","Cator"
2,,,"nn","Humaniterian"
1,,,"nn","visité"
1,,,"nns","pairs"
1,,,"nn","afliksyon"
10,,,"nnp","North"
1,,,"nn","BOULOS"
1,,,"nn","CHCI"
1,,,"nn","Apolleon"
4,,,"nns","communities"
23,,,"nn","Jn"
1,,,"nn","AQUIN"
1,,,"nn","Knuny"
1,,,"nnp","Islamic"
2,,,"nn","Mariline"
2,,,"nn","f*jak"
1,,,"nnp","Olson"
6,,,"nn","WI"
2,,,"nn","marien"
3,,,"nn","Lataille"
1,,,"nn","CLINIQUE"
7,,,"nn","avan"
1,,,"nn","Avenir"
1,,,"nn","kotepou"
1,,,"nn","MACHIN"
1,,,"nn","patikili"
1,,,"nn","Junette"
2,,,"nn","d*"
2,,,"nn","secouristes"
1,,,"nn","~~~~~~~~~~~~~~~~~~~~~~~"
3,,,"nn","BOX"
1,,,"nn","naguad"
8,,,"nn","afternoon"
3,,,"nnp","Justinian"
4,,,"nns","letters"
1,,,"nn","Jean-Guy"
7,,,"nn","twalet"
2,,,"nn","autority"
1,,,"nnp","Atlantic"
3,,,"nnp","Reginald"
1,,,"nn","CABARETnou"
1,,,"nn","@ramhaiti"
1,,,"nn","Chéron"
9,,,"nnp","Us"
4,,,"nn","Repatrie"
1,,,"nn","EZWEN"
2,,,"nn","fok"
1,,,"nn","subburb"
9,,,"nn","haitian"
1,,,"nn","dir"
1,,,"nn","risings"
1,,,"nn","esperance"
3,,,"nn","gouv"
1,,,"nnp","Junction"
1,,,"nns","jacquiecharles"
1,,,"nn","Leoagane"
2,,,"nn","crazemet"
3,,,"nn","yonT"
6,,,"nn","RICE"
1,,,"nns","CREWS"
1,,,"nn","CHAJE"
1,,,"nns","atis"
2,,,"nn","-d*-bouk*"
1,,,"nn","FERMAT"
1,,,"nn","Theodate&quot"
1,,,"nn","bl*k"
1,,,"nn","Matera"
1,,,"nn","Maximillien"
1,,,"nn","FONTMAMARA"
1,,,"nn","HAďTI"
2,,,"nn","guy"
2,,,"nn","Bastien"
1,,,"nn","WEEK"
2,,,"nn","bandit"
2,,,"nns","bias"
1,,,"nn","Jacque"
1,,,"nn","Campêche"
1,,,"nn","[Lat"
3,,,"nn","Beaut"
1,,,"nn","Festa"
1,,,"nn","alentery"
22,,,"nn","bouk"
1,,,"nn","alredy"
1,,,"nn","GWOMON"
11,,,"nn","courtyard"
1,,,"nns","denrées"
2,,,"nn","bloke"
1,,,"nn","Manrèse"
6,,,"nnp","Chantal"
1,,,"nn","dust"
1,,,"nn","solidarit*"
2,,,"nn","Foodmax"
2,,,"nn","Midoue"
2,,,"nnp","Marcellus"
2,,,"nns","haitiens"
2,,,"nn","party"
32,,,"nn","RELE"
1,,,"nn","THOMASIN"
2,,,"nn","TOMAZO"
2,,,"nn","confirmé"
9,,,"nnp","Kay"
1,,,"nn","numéosa"
2,,,"nn","KONTAKTE"
9,,,"nn","mil"
1,,,"nn","BINO"
1,,,"nn","Tombeau"
2,,,"nn","Jwen"
1,,,"nn","tirivyè"
1,,,"nn","ALLey"
9,,,"nn","bb"
7,,,"nnp","Saturday"
1,,,"nns","floods"
3,,,"nn","Jiska"
3,,,"nn","Vixamar"
1,,,"nn","debčjeman"
2,,,"nns","tenpris"
8,,,"nn","madi"
3,,,"nn","boukman"
2,,,"nn","dekonsantre"
1,,,"nn","ALlce"
1,,,"nn","decin"
3,,,"nnp","ROY"
1,,,"nn","LIDOCAINE"
2,,,"nn","Jeziiii"
1,,,"nn","koun"
1,,,"nn","[no"
2,,,"nn","GOUSSE"
4,,,"nn","Terrain"
1,,,"nn","Deatra"
3,,,"nn","Monbin"
2,,,"nn","malnutrition"
1,,,"nn","travaillait"
2,,,"nns","carpets"
1,,,"nn","Zamar"
1,,,"nn","numeroa"
2,,,"nn","okoran"
1,,,"nn","menmwengenfwanansegnemnan"
1,,,"nnp","SEM"
1,,,"nn","Polesten"
13,,,"nns","Menos"
1,,,"nns","mis"
1,,,"nn","wellfare"
1,,,"nn","Dieudonne"
3,,,"nn","BEZYEN"
1,,,"nn","Cafekak"
1,,,"nnp","Fire"
1,,,"nn","Sonadim"
1,,,"nn","Maniche"
1,,,"nn","sčm"
1,,,"nn","diaper"
1,,,"nn","Mgr"
2,,,"nn","undefinable"
1,,,"nn","PARA"
1,,,"nn","Boukman"
1,,,"nns","yves"
1,,,"nns","effondres"
1,,,"nn","RONY"
7,,,"nn","kenbe"
1,,,"nn","THEODATE"
19,,,"nnp","David"
1,,,"nn","Annarumma"
2,,,"nn","fr*m"
6,,,"nn","mgen"
5,,,"nn","kise"
1,,,"nn","Thony"
4,,,"nnps","Marines"
4,,,"nn","MORIN"
19,,,"nn","service"
6,,,"nn","avalon"
1,,,"nn","DEAU"
7,,,"nn","petyonvil"
5,,,"nn","Translator"
1,,,"nn","ADOPTION"
1,,,"nn","silvoupld"
1,,,"nn","CHIRUGIES"
2,,,"nns","jamais"
598,,,"nn","·"
1,,,"nn","lance"
1,,,"nn","Quiskeya"
28,,,"nn","tande"
6,,,"nn","bl"
1,,,"nns","view=documents"
1,,,"nn","pajan"
1,,,"nns","prans"
1,,,"nn","communotary"
25,,,"nns","repons"
12,,,"nn","prese"
1,,,"nn","ndependence"
2,,,"nns","romulus"
1079,,,"nn","water"
4,,,"nn","regroupe"
1,,,"nn","elirose"
2,,,"nnp","Guerin"
4,,,"nn","priest"
1,,,"nn","tiriuyč"
1,,,"nn","nbezwen"
1,,,"nnp","Pier"
5,,,"nn","Frantz"
1,,,"nn","neurologist"
1,,,"nn","AID-HAITI"
1,,,"nn","OFNAC"
4,,,"nnp","Thursday"
2,,,"nn","Nan-Nonsan"
1,,,"nn","Sanson-Rejouis"
16,,,"nn","chak"
1,,,"nn","VICTIM"
2,,,"nnp","Pere"
2,,,"nn","Disparues"
1,,,"nn","telef*n"
2,,,"FW","vue"
633,,,"nn","ki"
1,,,"nn","Rosede"
1,,,"nn","Cot"
6,,,"nns","p*toprens"
3,,,"nn","Erez"
15,,,"nn","Musseau"
1,,,"nn","Azek"
1,,,"nnp","Los"
3,,,"nn","APR"
1,,,"nn","they’ve"
1,,,"nn","@CarelPedre"
2,,,"nn","fevrier"
3,,,"nn","cemetary"
1,,,"nn","prison"
1,,,"nn","TREVIL"
2,,,"nn","nét"
3,,,"nn","WATSON"
2,,,"nn","Sentil"
1,,,"nn","pok"
1,,,"nn","ALIMANTE"
6,,,"nnp","Sidney"
2,,,"nns","parties"
37,,,"nn","community"
3,,,"nn","VRE"
1,,,"nn","Eight"
2,,,"nn","elikopt"
1,,,"nn","santant"
1,,,"nn","MORNE"
6,,,"nnp","Ann"
1,,,"nn","sausage"
1,,,"nnp","Premiere"
1,,,"nn","reache"
13,,,"nn","lat"
1,,,"nn","jerome"
1,,,"nn","asiste"
9,,,"nnp","Wednesday"
1,,,"nn","NANK"
9,,,"nn","beach"
1,,,"nn","yayou"
3,,,"nn","konsène"
3,,,"nn","basketball"
1,,,"nn","feb"
1,,,"nn","mouyenou"
2,,,"nn","Lycee"
2,,,"nn","foucha"
1,,,"nn","intelligence"
2,,,"nn","Thoby"
1,,,"nns","tremblings"
2,,,"nn","Ricarson"
1,,,"nn","viard"
1,,,"nn","T-AGS-"
1,,,"nn","pwolon"
1,,,"nn","Agwonomi"
2,,,"nn","dezenfektan"
1,,,"nn","Mirmonde"
1,,,"nn","chanjel"
1,,,"nn","afterschock"
1,,,"nn","seis"
1,,,"nn","Kenskof"
5,,,"nn","Mapou"
4,,,"nn","RIYEL"
6,,,"nnp","Thor"
1,,,"nn","DYÈG"
4,,,"nnp","Sans"
1,,,"nn","OKINN"
3,,,"nnp","Roger"
8,,,"nn","Adventist"
2,,,"nn","vacuvator"
1,,,"nn","Raymonde"
5,,,"nn","nombre"
1,,,"nn","KOUT"
2,,,"nn","jeremi"
3,,,"nn","aubourg"
3,,,"nn","Maryse"
1,,,"nn","Great-Aunt"
3,,,"nns","notes"
1,,,"nn","seminary"
13,,,"nn","refugee"
1,,,"nn","dumonde"
4,,,"nn","Monpremier"
1,,,"nn","Goodmournig"
1,,,"nn","mizč"
1,,,"nn","Lorient"
1,,,"nn","parlé"
1,,,"nn","SEA"
1,,,"nn","cookware"
1,,,"nn","asistaWe"
15,,,"nns","homes"
2,,,"nn","lf"
1,,,"nn","Okay&quot"
11,,,"nn","management"
7,,,"nn","Arcachon"
1,,,"nn","vivi"
1,,,"nn","vale"
1,,,"nns","mosquitoes"
1,,,"nnp","Butte"
1,,,"nns","loubens"
2,,,"nn","pouyoka"
33,,,"nn","cell"
1,,,"nns","decius"
2,,,"nn","~~~~~~~~~~~~~~~~~["
7,,,"nn","Mahotiere"
1,,,"nn","tabito"
2,,,"nns","provens"
1,,,"nn","POUKISA"
1,,,"nn","embarass"
9,,,"nns","yen"
1,,,"nnp","District"
14,,,"nns","injuries"
1,,,"nn","RODOLPHE"
1,,,"nn","carl-henry"
2,,,"nn","FANIA"
1,,,"nn","asnel"
2,,,"nn","PROTEINE"
2,,,"nn","pozisyone"
2,,,"nn","Wilfride"
1,,,"nn","nedd"
25,,,"nn","soufri"
1,,,"nn","bajay"
14,,,"nn","seisme"
26,,,"nn","email"
2,,,"nn","PLS"
9,,,"nnp","Alix"
8,,,"nnp","Moise"
16,,,"nn","alot"
1,,,"nn","pol"
5,,,"nn","kek"
1,,,"nn","wosn"
1,,,"nn","Myrianne"
1,,,"nn","senfl*"
4,,,"nns","autres"
6,,,"nn","dock"
1,,,"nn","tassy"
7,,,"nn","kil"
1,,,"nns","dekris"
1,,,"nn","MARE"
1,,,"nn","Joane"
4,,,"nn","ANVIRON"
1,,,"nn","Pedre"
4,,,"nn","HEUREUSE"
1,,,"nns","inahlers"
2,,,"nn","chance"
3,,,"nn","smith"
8,,,"nn","Ile"
1,,,"nn","P√®"
1,,,"nn","Esteus"
1,,,"nn","assad"
2,,,"nn","VILLAGE"
1,,,"nn","Orlean"
3,,,"nns","NGOs"
1,,,"nn","fwad"
4,,,"nn","toute"
16,,,"nn","Alo"
2,,,"nn","ketia"
1,,,"nns","@caribnews"
1,,,"nn","point-du-jour"
1,,,"nn","GFK"
1,,,"nnp","Avis"
3,,,"nn","jehovah"
2,,,"nn","depio"
1,,,"nn","@MissDinNYC"
1,,,"nn","anri"
9,,,"nn","num"
2,,,"nn","RIZ"
16,,,"nnp","Area"
2,,,"nns","GANGSTERS"
1,,,"nn","Sitfilom"
2,,,"nn","Maren"
1,,,"nn","Grase"
1,,,"nn","abt"
1,,,"nns","tracteurs"
1,,,"nn","skype"
4,,,"nn","LAPLI"
2,,,"nn","Sirah"
1,,,"nnp","Golf"
6,,,"nn","middle"
1,,,"nn","michou"
2,,,"nn","propane"
2,,,"nns","cans"
1,,,"nn","Selon"
13,,,"nn","aider"
3,,,"nn","Anpil"
1,,,"nn","Seksiyon"
3,,,"nn","muzac"
2,,,"nns","Tis"
1,,,"nn","solda"
5,,,"nn","LAGONAV"
7,,,"nn","soleil"
14,,,"nn","mountain"
1,,,"nn","trenbleman"
2,,,"nn","pipe"
37,,,"nns","clothes"
2,,,"nns","hous"
2,,,"nn","rejoindre"
1,,,"nn","@HelpMyGrandma"
2,,,"nn","tegenyen"
1,,,"nnp","Haven"
4,,,"nn","bread"
3,,,"nn","Pote"
5,,,"nn","zao"
21,,,"nn","Janvier"
2,,,"nn","Appelez"
1,,,"nnp","Bay"
11,,,"nns","medicines"
6,,,"nn","cour"
1,,,"nn","RESPONSABLE"
3,,,"nn","Senat"
3,,,"nn","lavwad"
15,,,"nn","CALL"
1,,,"nn","Ministere"
3,,,"nn","locality"
2,,,"nn","Hellow"
2,,,"nn","COMINOT"
2,,,"nn","COMITE"
5,,,"nnp","Bas"
1,,,"nn","blow"
1,,,"nn","Kot-f"
5,,,"nn","PETION"
2,,,"nn","EQ"
1,,,"nns","boulders"
3,,,"nnp","Media"
1,,,"nn","-yr"
1,,,"nn","faucet"
1,,,"nn","neomeecin"
2,,,"nn","Orick"
2,,,"nn","reçu"
1,,,"nn","@Beyaya"
5,,,"nn","paket"
10,,,"nn","MEDIKAMAN"
1,,,"nn","Soeurette"
1,,,"nn","KAFOUF"
1,,,"nn","Timou"
1,,,"nn","execution"
1,,,"nn","DONK"
1,,,"nn","disaspora"
3,,,"nns","aimerais"
2,,,"nn","Almazor"
10,,,"nn","Jimani"
1,,,"nn","consortium"
1,,,"nns","villagers"
2,,,"nnp","Dry"
37,,,"nn","f*"
1,,,"nn","INFECTE"
13,,,"nn","Frere"
530,,,"nn","manje"
1,,,"nn","CHC"
1,,,"nn","Thankyou"
15,,,"nn","head"
2,,,"nn","necessit"
1,,,"nn","trait"
1,,,"nn","k*manse"
1,,,"nn","SoTi"
2,,,"nn","Apron"
10,,,"nns","beans"
5,,,"nns","cousins"
1,,,"nn","RIEN"
1,,,"nn","Recule"
1,,,"nn","royaume"
1,,,"nn","IRIN"
2,,,"nn","ROSICLAIR"
2,,,"nn","espérant"
1,,,"nn","edmonpol"
1,,,"nn","PIERRA"
3,,,"nn","berenice"
1,,,"nn","help-no"
2,,,"nn","million"
79,,,"nn","li"
1,,,"nn","Camilia"
3,,,"nn","solon"
1,,,"nn","Concentration"
1,,,"nn","testicles"
1,,,"nn","CHOSES"
3,,,"nns","Faites"
4,,,"nnp","Beatrice"
1,,,"nn","NIÑOS"
2,,,"nnp","Aurora"
3,,,"nn","granmoun"
1,,,"nn","DJOB"
5,,,"nn","unibank"
2,,,"nn","crossroad"
3,,,"nn","Johny"
1,,,"nn","Benwa\&quot"
2,,,"nn","magistrate"
9,,,"nnp","CARE"
2,,,"nns","rapatries"
1,,,"nn","développment"
31,,,"nn","kapab"
3,,,"nn","KAZIMIR"
2,,,"nnps","Pictures"
8,,,"nn","Maison"
3,,,"nns","toutes"
1,,,"nn","anglet"
1,,,"nn","CROISIERE"
1,,,"nn","BÖ"
1,,,"nn","f*mat"
1,,,"nn","bati"
1,,,"nn","julien"
1,,,"nn","Buisseret"
4,,,"nn","savann"
1,,,"nn","Mèsi"
2,,,"nn","cnngraphics@gmail"
2,,,"nn","krenn"
1,,,"nn","Cristof"
2,,,"nn","Mackenley"
1,,,"nn","bouket"
6,,,"nn","adult"
2,,,"nn","sucre"
1,,,"nn","Mangeoire"
2,,,"nn","INCH"
1,,,"nnp","Reach"
1,,,"nn","ATC"
1,,,"nn","Sinvil"
1,,,"nn","zi*m"
2,,,"nnp","Healthcare"
1,,,"nn","Hermine"
1,,,"nn","Popilasyon"
3,,,"nn","Perou"
1,,,"nn","Organizasyon"
1,,,"nns","Buses"
1,,,"nn","undr"
1,,,"nn","perdre"
4,,,"nn","mine"
1,,,"nn","Graca"
1,,,"nn","TEYNA"
2,,,"nn","spirit"
3,,,"nns","alexis"
1,,,"nn","beau"
1,,,"nn","nasyonzini"
7,,,"nns","points"
10,,,"nns","cayes"
3,,,"nn","ILS"
3,,,"nn","wonder"
1,,,"nn","garantir"
1,,,"nn","Swit"
8,,,"nnp","Samuel"
1,,,"nn","approvisionnement"
1,,,"nn","minustah"
1,,,"nns","Haitus"
2,,,"nn","pandi"
18,,,"nn","MERCI"
1,,,"nn","LEON"
1,,,"nn","LABORDE"
1,,,"nn","sikol*g"
8,,,"nn","Ste"
1,,,"nn","derri"
1,,,"nns","topens"
1,,,"nn","Opa"
5,,,"nn","vid"
1,,,"nn","vixama"
1,,,"nnp","Veronique"
5,,,"nn","Carribean"
1,,,"nn","milite"
1,,,"nn","Damyen"
1,,,"nn","Kreye"
2,,,"nn","LEOGAN"
6,,,"nn","thomassin"
22,,,"nnp","TA"
2,,,"nn","trace"
2,,,"nn","nanci*l"
8,,,"nn","travel"
1,,,"nn","Necesitamos"
2,,,"nnps","Sirs"
6,,,"nn","difisil"
4,,,"nn","LOGAN"
1,,,"nn","Veney"
1,,,"nn","kraz"
1,,,"nns","Children’s"
3,,,"nn","--------------------------------------------"
1,,,"nn","mn"
1,,,"nn","brice"
3,,,"nn","EDOUARD"
1,,,"nn","harvest"
2,,,"nnp","Denis"
1,,,"nn","kteman"
1,,,"nn","pleace"
3,,,"nn","ANA"
2,,,"nn","jackon"
4,,,"nnp","Blanc"
2,,,"nnp","TR"
6,,,"nn","PIH"
2,,,"nn","UCPAL"
1,,,"nn","FANMIY"
1,,,"nn","Cassagne"
3,,,"nnp","Rachelle"
11,,,"nn","Christ-Roi"
1,,,"nn","-----------------------------------------"
1,,,"nn","evang"
1,,,"nn","DIL"
1,,,"nn","HYPPOLITE"
1,,,"nn","ponyet"
4,,,"nn","O-"
1,,,"nn","REGARS"
1,,,"nn","cannelle-sucre"
1,,,"nn","Sears--"
1,,,"nn","DIEU&quot"
2,,,"nns","Orphans"
1,,,"nn","Lavandiere"
3,,,"nn","equipement"
5,,,"nn","fo"
1,,,"nn","PROBLEME"
1,,,"nn","Annecesse"
1,,,"nn","MOISE"
3,,,"nn","peguy"
1,,,"nn","OBAN"
1,,,"nn","Gazashvili"
1,,,"nn","overpopulation"
1,,,"nn","Américaine"
11,,,"nn","Mesi"
3,,,"nn","bino"
2,,,"nns","nikolas"
1,,,"nn","Gipson"
1,,,"nn","mackandale"
3,,,"nn","anndan"
1,,,"nn","Jacme"
3,,,"nn","sugar"
1,,,"nn","chef-de-file"
1,,,"nn","mickenspipo@yahoo"
1,,,"nn","[Ave"
1,,,"nn","INFORMACION"
1,,,"nn","Eustache"
2,,,"nn","Cormier"
1,,,"nn","Richi"
1,,,"nn","[shelter"
4,,,"nnp","ASK"
1,,,"nn","Ducange"
1,,,"nn","lyankou"
12,,,"nn","cant"
2,,,"nn","mort"
10,,,"nn","Neuf"
1,,,"nn","CHELET"
5,,,"nn","CAYES"
65,,,"nns","Thanks"
1,,,"nns","Topos"
1,,,"nn","fondation"
2,,,"nn","cimetiere"
1,,,"nn","passage"
1,,,"nn","andey*"
1,,,"nns","Kiki@fourpirates"
1,,,"nn","KATASTWOF"
1,,,"nn","senansiteboujoi"
2,,,"nn","Autonome"
1,,,"nn","sephoracesar@yahoo"
1,,,"nn","Ateprodel"
7,,,"nn","baylode"
2,,,"nns","HOUSES"
9,,,"nn","committee"
6,,,"nn","vit"
1,,,"nn","p*tion-Ville"
1,,,"nn","miragwane"
1,,,"nn","laboule"
2,,,"nnp","Ke"
4,,,"nnp","Par"
1,,,"nn","sem*n"
8,,,"nn","bank"
1,,,"nns","Vertus"
1,,,"nn","umass"
7,,,"nnp","Embassy"
3,,,"nn","fr*"
2,,,"nn","KONPRAN"
1,,,"nn","privada"
1,,,"nn","restauration"
1,,,"nn","Elirose"
5,,,"nn","NOUVEL"
2,,,"nn","Nephew"
5,,,"nn","PLAIT"
2,,,"nnp","Stella"
1,,,"nn","LONJE"
2,,,"nnp","Lumumba"
1,,,"nnp","Roosevelt"
2,,,"nn","chabwak"
4,,,"nn","Angeline"
3,,,"nn","hébergement"
1,,,"nn","motorbike"
1,,,"nns","cafés"
1,,,"nns","Repons"
1,,,"nn","aljwenn"
1,,,"nn","jusk"
1,,,"nn","KANAPE"
1,,,"nn","Emilienne"
3,,,"nnp","Girl"
1,,,"nn","misc"
1,,,"nn","CONGESTION"
3,,,"nnp","USS"
2,,,"nn","goureau"
2,,,"nn","OCCEAN"
1,,,"nn","Parmi"
7,,,"nn","christophe"
14,,,"nnp","Mars"
1,,,"nn","miller"
1,,,"nn","Estrella&quot"
2,,,"nn","Outage"
1,,,"nn","Soledad_OBrien"
5,,,"nns","prezans"
3,,,"nn","addition"
1,,,"nn","SOLINO"
7,,,"nn","REPOS"
2,,,"nn","-------------------------------------------"
1,,,"nn","abli"
1,,,"nns","[s"
5,,,"nn","suburb"
21,,,"nn","cousin"
1,,,"nn","Josette"
1,,,"nn","herold"
1,,,"nns","Cords"
3,,,"nn","ane"
1,,,"nn","amélioration"
5,,,"nn","camille"
2,,,"nn","gouvenman"
2,,,"nns","muchas"
3,,,"nn","JASMIN"
1,,,"nns","authoritys"
1,,,"nn","Adjoint"
6,,,"nn","mol"
2,,,"nn","panique"
4,,,"nn","Renaud"
1,,,"nn","mercw"
1,,,"nn","Boulangesree"
2,,,"nn","gib"
23,,,"nn","potab"
1,,,"nns","Mornes"
1,,,"nn","Mervil"
2,,,"nn","konfwonte"
1,,,"nnp","Highway"
1,,,"nn","nonb"
3,,,"nn","Coq"
1,,,"nns","antihitamines"
4,,,"nn","py"
2,,,"nns","outskirts"
4,,,"nn","rin"
1,,,"nn","Caille"
2,,,"nns","tulipes"
5,,,"nnp","Barbara"
1,,,"nns","theaters"
1,,,"nn","passer--"
1,,,"nn","kwa-d*-bouk*"
1,,,"nn","ARALD"
1,,,"nn","pasea"
1,,,"nnp","Germany"
11,,,"nnp","BA"
2,,,"nn","Response["
4,,,"nns","wounds"
1,,,"nns","Marguerites"
1,,,"nn","Jasmen"
1,,,"nn","douze"
1,,,"nn","tho"
2,,,"nn","KONTINYE"
